word,pos,meaning,example,match_id,is_same
áo bông,d,"áo rét có chần bông, may theo kiểu áo cánh","#""Cụ Hồng chưa kịp đáp đã giữ lấy ngực để ho sù sụ một hồi dài ghê gớm như sặc thuốc lào. Tuy giữa mùa hè, cụ cũng mặc áo bông và đi giầy da."" (Vũ Trọng Phụng; 13)",oewn-04040471-n,False
áo cà sa,d,áo mặc ngoài của nhà sư [rất dài và rộng],"#""Áo xanh đổi lấy cà sa, Pháp danh lại đổi tên ra Trạc Tuyền."" (TKiều)",oewn-03455460-n,False
áo cánh,d,"áo mỏng, dài đến ngang hông, cổ đứng hoặc viền, xẻ nách, thường có hai túi dưới","#""Gió khuya hơi lành lạnh, thằng con lớn phía ngoài phong phanh chỉ một cái áo cánh xuống đến ngang hông (...)"" (Nguyễn Văn Bổng; 1)",oewn-04504865-n,False
áo cánh tiên,d,"áo có hai mảnh lụa mỏng, may ghép hai bên như hai cái cánh, dùng trong một số điệu múa",,oewn-03118308-n,False
áo choàng,d,"áo rộng, dài đến đầu gối, dùng khoác ngoài để giữ vệ sinh trong khi làm việc hoặc để chống rét","#""(...) bà Sáu đang khóc lịm ngoài hành lang, hai bên là hai cô y tá mặc áo choàng trắng đang xốc giữ lấy bà."" (Anh Đức; 26)",oewn-03049322-n,True
áo cối,d,"phần đan bằng tre nứa quây xung quanh cối xay thóc để giữ cho gạo, trấu khỏi bắn ra xa",,oewn-02805104-n,False
áo cưới,d,"đồ mặc trong ngày cưới của phụ nữ, thường là áo dài cổ truyền hoặc váy liền áo theo kiểu Âu","#""Ngân chọn một bộ áo cưới bằng voan trắng mỏng, mũ ren và đôi giày nhọn cùng những bông hoa cài ngực."" (Nguyễn Thị Ngọc Tú; 1)",oewn-02901868-n,True
áo dài,d,"áo truyền thống, dài đến ống chân, chia thành hai tà trước và sau, khuy cài từ cổ xuống nách và một bên hông","#""Mẹ cô đứng dậy bước đi, tà áo dài trắng lướt qua mặt tôi như một luồng sáng."" (Lê Văn Thảo; 15)",oewn-02728942-n,True
áo đại cán,d,"y phục gồm quần Âu và áo mặc ngoài, cổ đứng, có bốn túi [loại trang phục mà cán bộ sau Cách mạng Tháng Tám thường mặc]","#""Trời tối, ông khoác chiếc áo đại cán đã cũ, con trai cả của ông vừa tặng ông cách đây hai hôm (...)"" (Bùi Bình Thi; 6)",oewn-04504865-n,False
áo đầm,d,"váy kiểu Âu, liền thân",#áo đầm dạ hội,oewn-03241438-n,True
áo gai,d,áo tang may bằng vải thô thưa được dệt từ sợi gai,,oewn-04130411-n,False
áo giáp,d,"áo làm bằng chất liệu đặc biệt, có sức chống đỡ với binh khí hoặc nói chung với những vật gây tổn hại, nguy hiểm cho cơ thể","#áo giáp sắt #""Đương buổi phong trần, nam nhi không dám tính đường gia thất, vùi đầu trong chăn gối, mà phải mặc áo giáp, cầm đồ binh ra trận."" (Nguyễn Huy Tưởng; 1)",oewn-02742673-n,True
áo gió,d,"áo khoác ngoài, thường được may bằng loại vải mỏng, ít thấm nước",,oewn-03896748-n,True
áo hạt,d,"cùi của quả cây, về mặt là lớp bao quanh hạt",,oewn-13160424-n,True
áo kén,d,lớp tơ thô ngoài cùi kén,,oewn-02315396-n,False
áo khách,d,"áo cánh của phụ nữ, vốn kiểu của người Hoa, cổ cao, xẻ giữa và có khuy tết",,oewn-02858206-n,False
áo khăn,d,khăn và áo; trang phục [thường là trang phục thời trước; nói khái quát],"#""Bỗng có tin báo quan về, mọi người nộp thuế chạy như vịt. Chức việc vội khăn áo chỉnh tề, chạy ra sân đình đón quan."" (Nguyễn Công Hoan; 4)",oewn-02731365-n,False
áo khoác,d,"áo thường rộng hoặc dài, dùng mặc bên ngoài cho ấm",,oewn-03061006-n,True
áo lá,d,"áo che mưa không có tay, thường được làm bằng rơm hoặc lá cọ","#""Trời mưa thì mặc trời mưa, Chồng tôi đi bừa đã có áo tơi."" (Cdao)",oewn-03987232-n,True
áo lặn,d,"bộ đồ mặc kín của thợ lặn, bảo đảm điều kiện thở và khả năng làm việc dưới nước",,oewn-03221105-n,True
áo lót,d,"áo mỏng, ngắn, dùng để mặc lót bên trong","#""Trời oi bức, mụ mặc độc chiếc áo lót ngắn."" (Anh Đức; 23)",oewn-04516244-n,False
áo lọt lòng,d,áo cho trẻ sơ sinh,,oewn-03655877-n,True
áo mưa,d,"áo mặc để che mưa, được may bằng loại vải không thấm nước",,oewn-04056517-n,True
áo năm thân,d,"áo của phụ nữ miền Bắc thời trước, ngoài bốn vạt như áo tứ thân còn có thêm một vạt con ở phía trước",,oewn-02759103-n,True
áo nậu,d,"áo vải màu có nẹp, ngày trước phu, lính hoặc những người mang đồ rước mặc trong những dịp long trọng",,oewn-03455460-n,True
áo nhộng,d,"lớp tơ mảnh và mịn ở mặt trong của kén, còn lại sau khi ươm",,oewn-04226491-n,False
áo nước,d,"hộp có chứa nước hoặc một chất lỏng làm nguội khác, lưu động tuần hoàn, bao quanh những bộ phận bị nung nóng nhiều của máy móc, thiết bị",#áo nước của xi lanh,oewn-04567905-n,True
áo phao,d,áo mặc giữ cho người nổi trên mặt nước,,oewn-03668213-n,True
áo phông,d,"áo mặc chui đầu, may bằng vải dệt kim, thường có in hình hoặc chữ ở trước và sau áo",,oewn-03600807-n,True
áo quan,d,hòm bằng gỗ để đựng xác người chết,#cỗ áo quan,oewn-03068762-n,True
áo quần,d,"đồ dùng để mặc, như quần, áo, v.v. [nói khái quát]",#cửa hàng quần áo may sẵn #quần áo chỉnh tề,oewn-02731365-n,True
áo rét,d,"áo mặc để chống rét, giữ ấm cho cơ thể, nói chung","#may sắm áo rét #""Dưới đèn giở thước xe tơ, Sửa sang áo rét đợi chờ thu qua."" (TTK)",oewn-03061006-n,False
áo rộng,d,áo thụng,"#""Bác ái ngồi dựa ghế tại cửa, dòm thấy chàng rể mặc áo rộng xanh đứng dựa bàn thờ (...)"" (Hồ Biểu Chánh; 3)",oewn-03403064-n,True
áo sô,d,áo tang may bằng vải sô,"#""Chàng đóng mũ rơm, áo sô, ngoài khoác cái áo ngắn đan sơ sài bằng sợi gai, lom khom chống gậy (...)"" (Khái Hưng; 2)",oewn-04130411-n,True
áo tang,d,"áo mặc khi có đại tang, theo tục lệ cổ truyền, thường may bằng vải sô hay vải sợi thô","#""Tôi nhìn anh ngồi đó, trong bộ áo tang luộm thuộm, râu ria mọc trắng đã mấy ngày không cạo."" (Trần Thanh Giao; 1)",oewn-04130411-n,False
áo tắm,d,đồ mặc để bơi hoặc tắm biển của phụ nữ,"#áo tắm hai mảnh #""Họ diện với nhau bằng những bộ áo tắm đắt tiền nhất mà che thân thể được ít nhất."" (Nguyễn Công Hoan; 11)",oewn-04378650-n,True
áo tế,d,"áo dành cho người đứng tế, thường rất dài và rộng",#rộng như áo tế,oewn-03455460-n,True
áo thụng,d,"áo rất dài và rộng, thường mặc khi tế lễ","#""Ba ông lý (...) xúng xính trong chiếc áo thụng xanh, đầu đội mũ tế đi đến trước mặt ông huyện đợi lệnh."" (Trần Tiêu; 2)",oewn-03455460-n,True
áo thụng,d,kiểu áo dài và rộng hơn nhiều so với khổ người,,oewn-04504865-n,False
áo tơi,d,"áo che mưa không có tay, thường được làm bằng rơm hoặc lá cọ","#""Trời mưa thì mặc trời mưa, Chồng tôi đi bừa đã có áo tơi."" (Cdao)",oewn-02959203-n,False
áo trấn thủ,d,"áo bông ngắn đến thắt lưng, không có tay, may chần, mặc bó sát vào người, thường được trang bị cho bộ đội thời chống Pháp","#""(...) những đoàn chiến sĩ mặc áo trấn thủ lặng lẽ từ các ngả đường trong rừng Việt Bắc tiến ra (...)"" (Đỗ Chu; 4)",oewn-03600457-n,False
áo trở,d,áo tang,"#mặc áo trở để làm lễ phát tang #""Khăn tang áo trở não nùng, Dời chân rón rén gót hồng bước ra."" (PTNH)",oewn-03884813-n,True
áo tứ thân,d,"áo của phụ nữ miền Bắc thời trước, dài đến giữa ống chân, có bốn vạt, hai vạt trước rộng bằng nhau và thường buộc chéo vào nhau","#""Mưa phùn ướt áo tứ thân, Mưa bao nhiêu hạt thương bầm bấy nhiêu."" (Tố Hữu; 7)",oewn-04504865-n,False
áo vệ sinh,d,"áo mỏng, cổ khoét tròn, không có tay, thời trước thường mặc lót bên trong","#""(...) chiếc áo vệ sinh xanh mà Chi mặc ở trong đã bạc màu, mà thứ áo ấy mấy năm nay không ai dùng nữa."" (Nguyễn Công Hoan; 8)",oewn-04230374-n,True
áo xiêm,d,"đồ mặc của người quyền quý thời phong kiến, như áo, xiêm, v.v. [nói khái quát]",#xiêm áo thướt tha,oewn-02759103-n,False
áo xống,d,"đồ mặc, như áo, váy [xống], v.v. [nói khái quát; thường hàm ý chê]","#áo xống xộc xệch #""(...) về tới nhà gặp bà Cà Xợi nằm dưới bậc thang. Mọi người lấy làm lạ, vực bà lên nhà, cởi áo xống, đánh gió cho bà."" (Anh Đức; 16)",oewn-02731365-n,True
áp,d,điện áp [nói tắt],#quá áp đột biến #chống các xung quá áp trên đường dây điện thoại,oewn-11543971-n,False
áp,d,huyết áp [nói tắt],#thuốc hạ áp,oewn-11450082-n,True
áp điện,d,hiện tượng xuất hiện các điện tích trên mặt một số tinh thể khi bị nén hoặc kéo căng,,oewn-11511708-n,True
áp huyết,d,huyết áp,,oewn-11450082-n,True
áp kế,d,khí cụ đo áp suất của chất lỏng và chất khí,,oewn-04007857-n,True
áp lực,d,lực ép vuông góc với mặt bị ép,#áp lực của không khí,oewn-11449572-n,True
áp lực,d,sức dồn ép rất mạnh; thường dùng để ví sự cưỡng ép bằng sức mạnh,#sức ép của bom #sức ép tâm lí #sức ép cạnh tranh từ nhiều phía #gây sức ép,oewn-05202630-n,True
áp phe,d,việc buôn bán kiếm lợi lớn,"#vụ áp phe #""Cậu độ này khá nhỉ? Đã ra vẻ một tay áp phe cỡ Đông Dương gớm!"" (Chu Lai; 1)",oewn-13363707-n,True
áp phích,d,"tờ giấy lớn có chữ hoặc tranh vẽ, dán ở nơi công cộng để tuyên truyền cổ động hay để quảng cáo",#dán áp phích #áp phích quảng cáo,oewn-06806283-n,True
áp suất,d,đại lượng vật lí có trị số bằng áp lực trên một đơn vị diện tích,#áp suất khí quyển #vùng có áp suất thấp,oewn-11515441-n,True
áp thấp,d,hiện tượng khí quyển ở một vùng nào đó có áp suất không khí thấp hơn so với miền xung quanh ở cùng một độ cao,#vùng áp thấp đang được hình thành trở lại,oewn-14544431-n,True
áp thấp nhiệt đới,d,"áp thấp trong miền nhiệt đới, gây ra gió mạnh [nhưng chưa đạt đến tốc độ của bão]",,oewn-14544431-n,True
át chủ bài,d,"con bài có giá trị cao nhất trong ván bài tú lơ khơ; thường dùng để chỉ người, vật có vai trò quyết định trong một phạm vi, một hoàn cảnh cụ thể",#đưa cả át chủ bài ra mà vẫn thua #anh ta là át chủ bài của đội tuyển,oewn-04498430-n,False
âm,d,"một trong hai mặt đối lập lớn [thường quan niệm là mặt phủ định, tiêu cực; đối lập với dương là mặt khẳng định, tích cực] của muôn vật tồn tại trong vũ trụ, theo quan niệm của triết học cổ đại phương Đông [như đêm đối lập với ngày, nữ đối lập với nam, chết đối lập với sống, v.v.]",#phần âm của mố cầu #chiều âm của một trục,oewn-05924178-n,True
âm,d,cái mà tai có thể nghe được,#thu âm #máy ghi âm,oewn-04988388-n,False
âm,d,đơn vị ngữ âm nhỏ nhất,#đánh vần từng âm một,oewn-07126419-n,True
âm ba,d,sóng âm,"#""Quyên có cảm giác biển mỗi lúc một ùa vào gần hơn. Cái âm ba rì rào ấy nay cứ mạnh mẽ lên dần (...)"" (Anh Đức; 16)",oewn-07361824-n,True
âm bản,d,"ảnh, phim chụp hay quay trên đó những chỗ sáng ứng với những chỗ tối trong thực tế, và ngược lại; phân biệt với dương bản",,oewn-03822731-n,True
âm binh,d,"lính dưới âm phủ, theo quan niệm của người xưa","#""Bốn bề lửa cháy ầm ầm, Hai bên cửa cấm âm binh áp vào."" (PCCH)",oewn-09569105-n,False
âm bội,d,âm phụ của một âm cơ bản do hiện tượng cộng hưởng tạo nên,,oewn-05728040-n,True
âm chủ,d,"bậc thứ nhất của một gam, đồng thời làm tên gọi cho gam ấy",,oewn-06870776-n,True
âm công,d,"việc làm tốt cho người khác, có thể người đời không biết, nhưng con cháu sau này sẽ được hưởng cái đức để lại, theo tín ngưỡng dân gian","#""Nhà ông vô phúc thiếu âm đức nên mới sinh phải những hạng như mày."" (Nguyễn Đình Lạp; 2)",oewn-07344962-n,False
âm cơ bản,d,thành phần có tần số thấp nhất của một sóng âm,,oewn-05727905-n,True
âm cung,d,"cung điện dưới âm phủ, nơi linh hồn người chết được đưa đến đó, theo mê tín","#""Dương gian nay chẳng đặng gần, âm cung biết có thành thân chăng là."" (LVT)",oewn-05637164-n,True
âm cực,d,điện cực hoặc cực từ âm,,oewn-03823062-n,True
âm dương lịch,d,"lịch tính thời gian theo sự chuyển động của Mặt Trăng xung quanh Trái Đất [tính tháng theo âm lịch], và cũng có theo sự chuyển động của Trái Đất xung quanh Mặt Trời [để tính năm, nên có năm nhuận mười ba tháng]",#năm nay theo âm dương lịch nhuận hai tháng ba,oewn-15203593-n,True
âm đạo,d,"đường sinh dục từ âm hộ đến cổ tử cung, có nhiều nếp gấp đàn hồi, tuyến nhầy và đầu dây thần kinh, là nơi tiếp nhận dương vật khi giao hợp",,oewn-05528762-n,True
âm điệu,d,"độ cao khác nhau của chuỗi âm thanh gây được một ấn tượng, một cảm giác nào đó","#âm điệu du dương #""(...) ừ, đúng thế, thơ anh có cái âm điệu trầm hùng, cứ như đợt sóng lừng (...)"" (Bùi Hiển; 4)",oewn-05719862-n,False
âm đức,d,"việc làm tốt cho người khác, có thể người đời không biết, nhưng con cháu sau này sẽ được hưởng cái đức để lại, theo tín ngưỡng dân gian","#""Nhà ông vô phúc thiếu âm đức nên mới sinh phải những hạng như mày."" (Nguyễn Đình Lạp; 2)",oewn-04854529-n,False
âm giai,d,gam [nhạc],"#""Về âm luật thì nhạc ta cũng theo nhạc Tàu mà đặt năm cung bảy thanh, cũng gần với bảy tiếng trong âm giai của tây nhạc."" (Đào Duy Anh; 1)",oewn-06869618-n,True
âm hao,d,tin tức,"#""Song đường tuổi hạc đã cao, Xin thầy nói lại âm hao con tường."" (LVT)",oewn-06654787-n,True
âm học,d,ngành vật lí nghiên cứu về âm thanh,,oewn-06104381-n,True
âm hộ,d,"bộ phận ngoài của cơ quan sinh dục nữ và thú giống cái, cửa vào âm đạo, trên giáp lỗ tiểu và âm vật, dưới giáp hậu môn",,oewn-05529287-n,True
âm hồn,d,hồn người chết,,oewn-09569105-n,True
âm hưởng,d,tiếng vang,#buổi hoà nhạc đã để lại một âm hưởng tốt trong lòng khán giả,oewn-01023061-n,True
âm hưởng,d,"âm thanh, nói về mặt hiệu quả tác động đối với cảm xúc của con người",#âm hưởng của đàn bầu #âm hưởng của bài thơ,oewn-04994869-n,False
